date,ema10,ma30v60,bias10,bias20,biasv,minr,maxr,BBI,tag
2010-08-03,-0.0006561159670621001,0.016173564348109792,0.031302416724837925,0.04624683445154182,0.37765047608735536,0.11750495883337221,-0.2314545260558765,-0.06332892814301139,0.09890366852836154
2010-08-04,-0.0004438641941736647,0.024051346944555796,0.024059739154961703,0.03619286291241204,0.2912019734659671,0.10879514200547419,-0.2374445579112622,0.005594901720035406,0.055403482864809256
2010-08-05,-0.0004956318009806076,0.03190654929221903,0.04072350927969611,0.04947393095272743,0.742027538421444,0.12620369446937724,-0.22547211510615922,-0.2940882984090115,0.04615670083963446
2010-08-06,-0.0005425199263514825,0.03656090208278551,0.05344993828157324,0.05905397995286059,0.27088798658606633,0.1407089746573143,-0.2154963495861848,-0.01664734064059681,0.026687423551651452
2010-08-09,-0.0006096922019440687,0.04081693909548978,0.0686106262300392,0.0723281829869275,0.7011409428226919,0.1581175271212171,-0.20352390678108198,-0.2116921478580105,0.06216477949940404
2010-08-11,-0.0005963310668694532,0.04505600683490418,0.07597037262014696,0.07797196612377294,0.3901695849434648,0.16827898008709818,-0.19653553628313195,-0.1037193426700106,0.08291334017216007
2010-08-12,-0.00037925324662836153,0.05173521677385229,0.06623944948407504,0.06601156646438425,0.0221091765169514,0.1595691632592003,-0.20252556813851758,0.1842188813245924,0.10225736804226858
2010-08-13,-0.0005505615176076147,0.05894704449911381,0.09081992974314604,0.08760535888563538,0.3025165885970403,0.18857972363507414,-0.1825740370985689,-0.1000960446447301,0.09798001883745963
2010-08-16,-0.0005033694432573258,0.06785104222992544,0.0950900560270138,0.08810860516890899,0.10616972505281823,0.19583790432498935,-0.17758234388574737,0.009044093219735316,0.10181739108616926
2010-08-17,-0.00046281521442211694,0.07560112563225818,0.09426784207428293,0.08306773796951981,-0.3372235537972087,0.19728954046297228,-0.17658400524318313,0.6006268522433205,0.07731594313805393
2010-08-18,-0.00047209329198366254,0.08336211778124736,0.10126708933298148,0.08350548524465454,0.05435307316204926,0.2074399122369604,-0.1696032556509015,-0.022699752192138267,0.04759931674812695
2010-08-19,-0.0006807314385683473,0.089498361356799,0.12850350683265951,0.10246763949207748,0.4074822483314566,0.2408053810267833,-0.14665670868325995,-0.2747455980117335,0.03896159111587284
2010-08-20,-0.0005401926332490971,0.09556223458712343,0.1228869629332747,0.08980039862784688,-0.1496561568062861,0.23935374488880037,-0.14765504732582418,0.19683231334164497,0.022486579342924685
2010-08-23,-0.00041861061812831213,0.10030680947468373,0.11877802903903559,0.07916365589486565,-0.41080579935241396,0.2379021087508172,-0.14865338596838862,0.6482494069028852,0.06068398495582972
2010-08-24,-0.00037313943408242965,0.1036115332139016,0.11960213052480508,0.07386131235134483,-0.25070890893889064,0.24225701716476625,-0.1456583700406957,0.18616640315526234,0.027485866451618154
2010-08-25,-0.0001992930545201308,0.10614863788500384,0.10712471380683244,0.05719847965143253,0.25384894866362107,0.2321066453907784,-0.15263911963297716,-0.25420977931436006,0.03316413450869732
2010-08-26,-0.00010609793816640665,0.10805312011268087,0.10337518074477244,0.04818965533514192,0.0241682562910163,0.23065500925279522,-0.15363745827554157,-0.07645698658042743,0.051291204485694956
2010-08-27,0.0002755708759625705,0.11113695466930973,0.07005040261533649,0.011549030354448096,0.5278523345723786,0.19438626818700616,-0.17693729191484167,-0.3490799930805679,0.0552799183644744
2010-08-30,0.00026598667654685176,0.1131535767508951,0.06968261205717302,0.008072256574734748,0.07985115487198186,0.19583790432498935,-0.1582674892946562,-0.0730340588477627,0.052732049036777605
2010-08-31,0.00032356050248135326,0.11521734702613418,0.06305409883417616,0.0012185196338288054,-0.11839543293581789,0.19003135977305732,-0.1475539962375278,0.20105153461175074,0.017317086074029747
2010-09-01,-0.00017266537530601274,0.11569857395042216,0.10743978651172785,0.03970166252102959,1.3301483212036365,0.24225701716476625,-0.10922440028287422,-0.4959228745570562,0.01262393814270298
2010-09-02,-0.00036157811739019233,0.11560977981169085,0.12255669188144938,0.0499451473741006,0.9623724250088574,0.2625688419046355,-0.09465955773096749,-0.35189491688336094,-0.038577545112586445
2010-09-03,-0.0008461099626729928,0.1143638955043964,0.166656953682408,0.08712535557708039,0.7315448388977518,0.31768669038041725,-0.04015756294042152,-0.2026621051563533,-0.02287241942670435
2010-09-06,-0.0008348170730018771,0.11302094329973511,0.16789306492249623,0.08486857535861143,0.355905424481723,0.3249448710703325,-0.0287081339712918,-0.05002558230920373,-0.017905240745966236
2010-09-07,-0.0008199989782500994,0.111976128602574,0.1692873125698215,0.08308378108592163,-0.047595041610721325,0.3321919705683544,-0.01712776742208709,0.29042976860017156,-0.024380539588747665
2010-09-08,-0.0005255086179067755,0.11125497327102707,0.14552745621765714,0.059277455935471096,-0.10420814193554262,0.3104395908823953,-0.02692339340080641,0.31839616645819,-0.05219365910312194
2010-09-09,-0.0003806543941122567,0.110152507647725,0.13498004184649579,0.04733131026621243,0.09538802727692897,0.30318141019248035,-0.030230314424956155,0.01168437905934816,-0.057491866894901544
2010-09-10,-0.0001509633830048413,0.10779471631089899,0.11928410425257752,0.032626747893170875,-0.34962351379271067,0.2901277661425264,-0.039944256157797994,0.5978425165411818,-0.01665303154258698
2010-09-13,0.000153720276624998,0.1046554348819635,0.0953111333160246,0.011169026547498573,-0.3604301249019323,0.26691266912669126,-0.05721989956213055,0.5219646174032853,-0.0640011377980053
2010-09-14,-0.00021814840594177337,0.10163081014589848,0.1360461094836844,0.04775739887402393,0.03612351424558088,0.31913832651840046,-0.018355886500259745,-0.10600955916521482,-0.03979685809572346
2010-09-15,0.00030197035999624596,0.0993029265791141,0.08864742588397817,0.004997284704743935,0.0006718378503361428,0.26836430526467425,-0.05613965646620336,-0.04625460503375578,-0.059494591400781796
2010-09-16,0.00027606824734203604,0.09639220389440362,0.08859024653317128,0.007174498195085067,-0.4050468079452805,0.2727192136786233,-0.052898927178421595,0.6068133802155984,-0.0435143893859235
2010-09-17,0.0003486820750070977,0.09269656419795358,0.07385426166426408,-0.003956101728330244,-0.48584192809734666,0.2596655696286693,-0.06261286891126344,0.6696661189584203,-0.04926442920991535
2010-09-20,0.00023626604015313725,0.0900657275799539,0.0750550330273473,-0.0004542594040011636,-0.2414010276659909,0.26547211418060135,-0.05829189652755449,0.06752644205136926,-0.03247206703910628
2010-09-21,0.0002471273524857248,0.08775052425383612,0.06482140436173632,-0.007902125092997698,-0.45116959159965186,0.25676229735270345,-0.06477335510311782,0.41909392572900006,-0.04170003640334926
2010-09-27,0.00013049618685436192,0.08565171983537012,0.06787342008207523,-0.0034277946223767904,-0.2112187726646641,0.2640204780426184,-0.05937213962348168,-0.005870037308577825,-0.08130645647428461
2010-09-28,-3.794280533352688e-05,0.08192851016239922,0.07651285894414048,0.006109750530510331,-0.36970263494735445,0.2785257582305553,-0.04857795479471265,0.20006706155101162,-0.08482662759682927
2010-09-29,3.889344075598088e-05,0.07649925064047958,0.06470594801348373,-0.00478344925687627,-0.28412061015137247,0.26836430526467425,-0.05613965646620336,0.10941813814214552,-0.0360147587475932
2010-09-30,-0.0002034053063438445,0.06874781186171108,0.08378433480372131,0.012871678150885031,-0.31208967364440887,0.29593431069445836,-0.03562328377408904,0.14981171614619626,-0.03933646776018099
2010-10-08,-0.0003491309309752633,0.06349859014281645,0.09030961222831778,0.018340157354058494,-0.3276489653655126,0.3089879547444124,-0.025909342041247202,0.16837845796632234,0.031088356381294133
2010-10-11,-4.128681232297799e-05,0.05837034965401644,0.06052818123525621,-0.006759455662378523,-0.11466056006914417,0.2785257582305553,-0.04857795479471265,-0.024191391815675423,0.05725242195909594
2010-10-12,0.0003385727524185524,0.05609327579474166,0.021938041691914108,-0.03847073579423917,0.020403957663459694,0.23645047261283425,-0.07988851231559599,-0.09196075373220813,0.1371157793376075
2010-10-13,0.00047635564723664435,0.05406073893988972,0.003986742738823848,-0.04835845943239755,-0.21411997622972187,0.21904192014893117,-0.09284318333621959,0.23494908697926165,0.10887732389122569
2010-10-14,0.00018942067194249206,0.05436649387956782,0.023221259659607845,-0.023851421471138508,-0.025011488450454006,0.24661192557871534,-0.07232681064410527,0.036491824004109885,0.12962302860356603
2010-10-15,0.0002472856283995019,0.05600214544615434,0.014076093924283953,-0.025994553588457103,-0.2963023603070233,0.23935374488880037,-0.07772802612374143,0.3807529037031523,0.15010100852527558
2010-10-18,0.00040827506697107635,0.05697497536349516,-0.005141503948234506,-0.038504398442518774,-0.43221403090946,0.21904192014893117,-0.09284318333621959,0.6445595408396414,0.14887740418091516
2010-10-19,0.0005233629010949006,0.05976486284076721,-0.022791869076900947,-0.04951084152107762,-0.048788579375664456,0.2001928127389382,-0.10686985132226713,-0.0182512532865563,0.08621581786251865
2010-10-20,0.0003949042962474375,0.06190086088308955,-0.01923121581557717,-0.04063033500414248,-0.11614346756274856,0.2074399122369604,-0.10147688197313405,0.03579912882078995,0.0894881627209071
2010-10-21,0.0003199490328003211,0.06186699915265792,-0.022322580366966792,-0.03945886597683383,-0.35744338048623153,0.2059882760989772,-0.10255712506906144,0.4125429327566563,0.08101733755969466
2010-10-22,0.00010563687750976425,0.0613176466621248,-0.014090749949618765,-0.026271958838987794,-0.41364308587297566,0.21760136520284123,-0.09391518030164353,0.49656221085780006,0.11824332800856432
2010-10-25,7.946924108469604e-05,0.06050134679985364,-0.01913777438063517,-0.027611561517088355,0.7951788720233507,0.21324645678889215,-0.0971559095894253,-0.4434544162392049,0.1588351870576339
2010-10-26,0.0003654459955827957,0.06106603339561101,-0.04720759055447285,-0.050821892713349005,0.1559494986760182,0.17988098799906924,-0.12198500853474512,-0.08617204395911016,0.1889193732555189
2010-10-27,0.0004378286112075604,0.06194446748554294,-0.057217252363596566,-0.05668784508883393,-0.23418029389601985,0.16827898008709818,-0.13061870717165977,0.37457006255371983,0.14787163259937805
2010-10-28,-0.0004425839099647619,0.06333316539264433,0.010000028563349361,0.01288756922917166,1.5481441914237168,0.2538590250767373,-0.06693384129497239,-0.5445242258816361,0.12471175292027371
2010-10-29,-0.0004887168898111584,0.06489299550398453,0.013020010879119885,0.017458876853428215,1.0860759096895767,0.2596655696286693,-0.06261286891126344,-0.3912499760170778,0.08045570826067251
2010-11-01,-0.0009864472181357767,0.06478350637955743,0.057140078350266854,0.062021987620520476,1.1580912601221156,0.31768669038041725,-0.019436129596187124,-0.33534903377381997,0.08599914982416818
2010-11-02,-0.0008121982037238038,0.06532743356714898,0.049924467588286024,0.05593120111739344,0.42279383617059574,0.31189122702037847,-0.023748855849392635,-0.050409616799079515,0.0444732697118502
2010-11-03,-0.0014887232027920591,0.06583231806960033,0.11582035507063089,0.1200970301808584,1.6460908205820752,0.3989229081480005,-0.0252710089873066,-0.455358788304421,0.03471133231820484
2010-11-04,-0.0012856781369179622,0.06789503481745118,0.11221707593238504,0.11549775165036573,0.8317215030004268,0.3989229081480005,-0.028219753827679266,-0.20611339218060176,0.019010128033632806
2010-11-05,-0.0012876608273836821,0.06937192217827226,0.12552203988941346,0.12782920566276595,0.5483907381754599,0.42068636902585244,-0.013101478727416871,-0.07081489491927073,0.027047913446677074
2010-11-08,-0.001172580583958073,0.07045426267100652,0.13068533419224865,0.1301419869073713,1.1726696560487362,0.43228837693782346,-0.034235930541857154,-0.3484361882487549,0.0
2010-11-09,-0.000752016240673718,0.07282821603462608,0.11276382470689543,0.10752746525192478,-0.004673648820068656,0.4134281883359375,-0.04695298723811226,0.3494518822273065,0.023598218765679985
2010-11-10,0.00019931532575630326,0.07559106825945427,0.045051147918469814,0.0371263749208386,1.2161588683904896,0.3292997794842813,-0.10367912968110224,-0.36800977666945356,0.030869317719769078
2010-11-11,0.00031541745875218296,0.07707449952683776,0.04020383878515208,0.030579421337157842,0.22454742276156098,0.3249448710703325,-0.10661555934128324,0.053859464993092576,-0.038204323824809795
2010-11-12,0.0003862671466434057,0.07895139000695672,0.03885503955081291,0.02716025201579994,-0.26033897833231345,0.3249448710703325,-0.10661555934128324,0.6758866416518312,-0.0763665174917722
2010-11-15,2.9390946371512418e-05,0.07754022461261645,0.07179672578563034,0.055846485685967354,-0.010396988842567045,0.36991234777212645,-0.07629486834633425,0.10902644419620855,-0.14019537848050567
2010-11-16,-0.00013745944820019905,0.0757390685801782,0.09051182422587511,0.06896046070270044,0.149354486573434,0.39747127201001736,-0.05771242416091337,-0.09057702600369966,-0.17254795018634667
2010-11-17,-0.0004258356953090468,0.07333680842129686,0.11354671875290775,0.0862515899331757,0.492130051033153,0.43228837693782346,-0.03986747981369925,-0.25894337789975674,-0.18876051944283234
2010-11-18,-0.0006707958455905704,0.07096348408352604,0.13472637621766576,0.1007177780089465,0.2259129149384283,0.4656538457276466,-0.01750098424465718,-0.11917610582479099,-0.17149394347240926
2010-11-19,-0.00045039952985887524,0.06706604688517825,0.11241367900245361,0.07422156258136334,-0.28786872171175765,0.4424498299037046,-0.033055763959560544,0.41128962518089485,-0.18270633362747382
2010-11-22,-0.00037886649573634835,0.06319011586510936,0.10244071521421859,0.059040147922661254,-0.2874095886185345,0.4337400130758064,-0.03889437754882234,0.3310458188365333,-0.2075916182374833
2010-11-23,-0.000377712750815533,0.057713371279737746,0.1006350772150965,0.05020963081380376,-0.08955048622212461,0.4351916492137896,-0.03792127528394526,0.003196365351136432,-0.21559105072565463
2010-11-24,-0.0004988446086988677,0.051385578764029605,0.11927940394638774,0.058966656545207656,-0.14946330641643057,0.4627505734516805,-0.01944718877441117,0.04808648135441085,-0.16219267090663803
2010-11-25,-0.0002655065557066082,0.043611033270222865,0.10717711431687296,0.042128850380328195,-0.37403035457442835,0.4496969294017265,-0.02819768089673976,0.40591956143838903,-0.17469421662895934
2010-11-26,-0.00013605077489301233,0.03714426086659173,0.10411123328888537,0.034076235568158975,-0.21447371932913942,0.44824529326374357,-0.029170783161616674,0.07340941904905218,-0.20417031020400805
2010-11-29,-0.0002444137834275741,0.029087582966193404,0.11906243115889718,0.0449158234056142,-0.01232139383459008,0.47146039027957864,-0.01838463585558406,-0.11552122593180114,-0.16282764819640272
2010-11-30,0.0002762253698710025,0.021298368646701427,0.07312877208734458,0.00010036130068257951,0.1214067278014578,0.40526843456322237,-0.05709808096040688,-0.16571089074840917,-0.11105840281705559
2010-12-01,0.0006638756296146135,0.014064167252662019,0.033441067134422804,-0.03458709304886198,0.22003957321838558,0.33362976780504733,-0.09096957331677455,-0.17380376984539747,-0.10752193219971849
2010-12-02,0.0005474613531465162,0.009288180601560558,0.03517217374492654,-0.030405587293403282,0.19441479450484037,0.3081833702717894,-0.0880644016677015,-0.12787793301769945,-0.004701659937191574
2010-12-03,0.0012449981579750564,0.005952599004012127,-0.03555111065206547,-0.09252164321737885,0.25597855324714336,0.21457652570244173,-0.15096543363198203,-0.15192557856553202,-0.004583224000699737
2010-12-06,0.0011242842212143018,0.004095103833919644,-0.03561476179296678,-0.08732962026764914,-0.28274320615668214,0.20954968617043687,-0.15096543363198203,0.4650295500497563,0.05725531356599321
2010-12-07,0.0014410213835516304,0.002039135224734423,-0.0755359639283392,-0.11968618865170605,-0.20220559853071043,0.15853658536585363,-0.1867737070877318,0.24872906454051136,0.03481588249425163
2010-12-08,0.0012221221437711657,0.0005697847130163858,-0.07280380322641927,-0.11415589673720962,-0.413833423439708,0.13317987504110493,-0.18483692598834972,0.630012733391933,-0.011449313391060893
2010-12-09,0.0009192742707498098,-0.0024873182229370183,-0.06246529985968514,-0.1017641931533396,-0.5340832878105242,0.12114841007172528,-0.17612880333540318,0.9380640459720744,-0.016642303955838357
2010-12-10,0.0007655556531797001,-0.007433688265812588,-0.06539240424517757,-0.10184381699798874,-0.35765971125912027,0.11720502580301173,-0.17902658269020377,0.3037214228966798,0.03715266651407638
2010-12-13,0.0007290474902787767,-0.01206033865442202,-0.08115103827220613,-0.1125125127568089,-0.17309917324283333,0.09313720578362514,-0.19354504864129626,0.012728005940961573,0.05668481334841618
2010-12-14,0.000753756231313006,-0.015149079020428613,-0.09859917610502124,-0.12375453418430579,-0.29274200800167266,0.07084239321035285,-0.2099929033974984,0.20685250293252833,0.031205035177387527
2010-12-15,0.00036912772390959353,-0.01870153690182408,-0.0800838573007552,-0.09909105453300744,-0.4344461020294789,0.0693760182150078,-0.19451343919098724,0.5100670166007699,0.003493395438141179
2010-12-16,-0.00022571721031616887,-0.024056357553595253,-0.04410553429036531,-0.05700537201584773,-0.032858258658895294,0.09640223636909781,-0.1635471184836926,-0.08475003185596908,0.019595754987009554
2010-12-17,-2.5216289753709843e-05,-0.02782906866048218,-0.06176070317832594,-0.06807527514072098,-0.4853236427382435,0.07484278557793864,-0.17999497323989475,0.6556020067928332,0.015041713800904962
2010-12-20,5.352144268432869e-06,-0.032205641322576195,-0.06758278746701755,-0.06713769545972757,-0.6726837524464448,0.06722672790519667,-0.1858053165380407,1.4450062328190203,0.11704800479243212
2010-12-21,6.082156268502298e-05,-0.0374278980945556,-0.07170180099233676,-0.06367741808736264,-0.32455931778914887,0.06215904576417361,-0.18967148644253226,0.10330025484144634,0.08321313025124474
2010-12-22,-6.712333189730475e-05,-0.03840877292193401,-0.061850818395364895,-0.044965393830236525,-0.6484445876931817,0.07357344263248168,-0.1809633637895857,1.02556142223616,0.06166585404150164
2010-12-23,-0.0001438992708014601,-0.03859067070422173,-0.05614565624596133,-0.031238536974613235,-0.4612360645626147,0.07991046771896168,-0.17612880333540318,0.33275615840274275,0.05725242195909594
2010-12-24,-0.00043648091680511283,-0.03997891798277875,-0.032163034773731114,0.0009139807538766236,0.03161983966489672,0.10781663323740587,-0.15483899583074606,-0.2734939211902121,0.02810018326206472
2010-12-27,-0.0003778367374055381,-0.038231026567948856,-0.03287039465113796,0.009067307781415538,-0.12284355680957372,0.10781663323740587,-0.15483899583074606,-0.05902372002707801,-0.03669288395875452
2010-12-28,-0.0005146268146851627,-0.03757454204993804,-0.015414162810605822,0.03372996780125719,-0.18546716171676572,0.12938577366937004,-0.1383837487802715,0.09795498634758215,-0.022158665668769284
2010-12-29,-0.00020495178846015183,-0.03692499168566954,-0.03509281271162463,0.01788759611416758,-0.3041418355882769,0.10781663323740587,-0.15483899583074606,0.28262341155920767,-0.002333628389796525
2010-12-30,0.00022728349379507788,-0.035547594863649556,-0.07065191986179539,-0.013601588755124384,-0.23953044284222227,0.06722672790519667,-0.1858053165380407,0.22179517699562923,0.014297415362213357
2010-12-31,0.00031491642427267997,-0.034773238351495483,-0.07827906494754991,-0.019333209431280512,-0.06275638415473207,0.058351016927802514,-0.19257665809160532,0.06047559125782209,0.04726704935196227
2011-01-04,-8.618083551032781e-05,-0.034542148260005345,-0.04573042120537594,0.016701829042565012,-0.02844244118256491,0.09640223636909781,-0.1635471184836926,0.013922517766834286,0.046440125349483496
2011-01-05,-5.725827561875473e-05,-0.032132139562942474,-0.04572127510096005,0.016384367582611425,-0.39610426288790895,0.09767157931455477,-0.16257872793400163,0.5931329499622155,0.053998535119252976
2011-01-06,5.085832270066681e-05,-0.029087648198278027,-0.053461288570876335,0.008334367828094196,-0.30631500233848336,0.0900652112826178,-0.16838167893787515,0.3316441492051849,0.05064249192680304
2011-01-07,-3.999126484579744e-05,-0.026403859468431934,-0.04471518723228994,0.016764138837623097,0.25643549364021806,0.10021026520546891,-0.16064194683461955,-0.2578880516867692,0.037225990448869664
2011-01-10,-1.117253411412096e-05,-0.024761670344062736,-0.04793765822550517,0.012295844605716989,-0.4480195361598952,0.09640223636909781,-0.1635471184836926,0.690460474235342,0.08126493371767722
2011-01-11,0.00010534646159117083,-0.023118655000379795,-0.05783082148310512,-0.0006437918760701995,-0.11072760440924305,0.08371849655533278,-0.17322363168633012,0.085044083698528,-0.006474464579901071
2011-01-12,-0.0010357845922121071,-0.02192043998828841,0.03295290568459544,0.08874289585256634,2.436686649270455,0.18900613354262952,-0.0928989621218842,-0.6467615413653669,-0.0064466917644742175
2011-01-13,-0.0007802121355280149,-0.02010443372707471,0.019524362947875917,0.06793575987838568,1.2644268899042448,0.17251436489249342,-0.10548064697359477,-0.3863579422592638,0.022866221375633215
2011-01-14,-0.00045202910842794924,-0.018836221256165353,0.0031124560328465506,0.04678590370805614,-0.01746515765166522,0.15221456740598618,-0.12096750347437839,0.48005738116707697,-0.06348788847699757
2011-01-17,-0.0005576491940656469,-0.01751309605002438,0.02311065571209068,0.061610161619100656,0.2583302255444036,0.17378370783795058,-0.10451225642390363,0.011276132887870105,-0.04616713985927654
2011-01-18,-0.00014069750048929943,-0.01891340726056523,-0.0037002228799116817,0.028357256625070947,0.4487023832735859,0.14080017053767813,-0.12967562612732494,-0.16387143359690304,0.024435989973155086
2011-01-19,0.0004438674031466701,-0.020225331197086804,-0.047757543507000566,-0.020785066265567594,-0.1165259423390946,0.08752652539170366,-0.17031846003725723,0.37782608850922794,-0.018211071009262128
2011-01-20,0.0004879147329090067,-0.021551720498829696,-0.04978309739971759,-0.0246593070418163,-0.19581750714680582,0.08371849655533278,-0.17322363168633012,0.32892479736834224,0.027426218006542324
2011-01-21,0.000669914662334051,-0.02239082270773951,-0.06492157272226118,-0.04112147249114693,-0.07472485675164774,0.06469773165508753,-0.18773470534315032,0.05660364944755125,0.026671981574984408
2011-01-24,0.0005559738463088616,-0.021219998518428262,-0.05571676753021127,-0.031634699843989804,-0.35767589538190986,0.07357344263248168,-0.1809633637895857,0.5233909946330788,-0.03566564446826658
2011-01-25,-0.00018473103742201613,-0.019857203681724167,0.009897574587524384,0.0328965362906236,0.807505149586298,0.14714688526496336,-0.12483367337886979,-0.40369318567996415,-0.036639552173532645
2011-01-26,-0.00027908635215001526,-0.01957950463598357,0.014510330784979117,0.03531169348477327,0.18073138509736245,0.15094522446052921,-0.12193589402406935,-0.06864132083177099,-0.06168842502094372
2011-01-27,-0.0003249537297297549,-0.018197110884036305,0.01742661363919093,0.03438797203867814,-0.259476307301554,0.15221456740598618,-0.12096750347437839,0.4949395276116626,-0.07373729245460156
2011-01-28,-0.00039552893596016817,-0.017457031948959312,0.025258679160668,0.035839005597326994,0.30949005598885787,0.15856128213327142,-0.11612555072592323,-0.20981214247447044,-0.06350161696011503
2011-01-31,-0.00023156843925061115,-0.016613471448696404,0.010596035367896559,0.01514039827706773,0.14332881365062305,0.13953082759222116,-0.1306440166770159,-0.11134966869874763,-0.10067490545895379
2011-02-01,-0.0006083759508509061,-0.016261529123637986,0.04465837089743555,0.04419867643087041,0.16717110365470825,0.1763223937288645,-0.10257547532452171,-0.08197540578326812,-0.12464632907719099
2011-02-09,-0.0005573666552361445,-0.015922340764910503,0.05053163761203641,0.04481487384890687,0.13182388405457218,0.18139007586988756,-0.09870930542003015,-0.10162368317813086,-0.09196879217585832
2011-02-10,-0.0002817318809136396,-0.020073621591588875,0.03797406277903635,0.02683175669875746,-0.5096097543419765,0.16489830721975143,-0.1112909902717407,0.8916535669720733,-0.09377720545560056
2011-02-11,-0.00030074879086758744,-0.023403130155918994,0.052071671728664295,0.03554187820013321,-0.25714499799271356,0.1788513899789734,-0.10064608651941223,0.21823139161043503,0.02116421128278831
2011-02-14,0.0006034122755482743,-0.024702973404001294,-0.01630494459982505,-0.03476173515480411,-0.02564111112497963,0.09894092226001194,-0.16161033738431052,-0.10962933866158375,0.026008465060032737
2011-02-15,0.0006475295309498346,-0.02468649502172149,-0.020803209803213624,-0.04282437344296654,-0.4748380994301287,0.0900652112826178,-0.16838167893787515,0.6126497191699465,-0.0011341107619319236
2011-02-16,0.0003511909520175842,-0.023776595873193807,0.003038294019279794,-0.01843868709718717,-0.15971983087611427,0.1141633479646909,-0.1499970430822911,0.09719717397702832,0.026215891479617514
2011-02-17,0.0008187094801302817,-0.020316714893888643,-0.04042308153688988,-0.05861191383582892,-0.21935152055645993,0.06342838870963056,-0.1887030958928413,0.15959760534712863,-0.0034764100744945664
2011-02-18,0.00041923782469860735,-0.017341990442462207,-0.011149163974751162,-0.02916211590887579,-0.1574708382849514,0.09386355047818389,-0.16548389958307452,0.1090128502520129,-0.005822325730235164
2011-02-21,0.00028386159542048635,-0.014288548490949182,-0.0029338924503435637,-0.018181080961001794,-0.2862723834558722,0.10274895109638282,-0.15870516573523763,0.30525640486365835,-0.042800834276018156
2011-02-22,0.00014927906981612114,-0.011481785072904205,0.0017400995694435329,-0.012218749527514458,-0.5053134899721723,0.10781663323740587,-0.15483899583074606,0.7620900841212925,-0.043037072894499005
2011-02-23,3.584492508918028e-05,-0.011920761506220567,0.00323017142600996,-0.010961742865761218,-0.6057561150649379,0.11035531912832001,-0.15290221473136398,1.030061495090599,-0.01548962504550417
2011-02-24,0.00024097803052615285,-0.011615220290103423,-0.021106046976196908,-0.03468823484480048,0.7325738954684291,0.08371849655533278,-0.17322363168633012,-0.4821465175664378,-0.015452919439627368
2011-02-25,0.00017996513758509265,-0.011363976710365487,-0.025661376541265987,-0.03979892016193687,0.31333510487106514,0.07865081441430974,-0.1770898015908217,-0.2593614435611732,-0.004780236822419684
2011-02-28,0.00023718243440833142,-0.011359202210458164,-0.03245216400572183,-0.04647089244869045,-0.2214641389149617,0.07103475674156753,-0.1829001448889678,0.2770794138547734,0.014280519952731604
2011-03-01,0.00024455438282884037,-0.01032913827954074,-0.03494457705049315,-0.045388871238479,-0.010789479507021502,0.06849607085065362,-0.18483692598834972,-0.0009055556172681278,0.02106524324275989
2011-03-02,0.0004043653762178107,-0.010320395365983837,-0.05348727005212656,-0.05919861686246752,-0.03796989075209005,0.048205963004951405,-0.2003163901948609,0.023034040807875522,0.0011851556986989936
2011-03-03,0.00018110875973563947,-0.011813969761807264,-0.035386595029798615,-0.03737092759287305,0.048774022909797536,0.035651226567489425,-0.18483692598834972,-0.019643316439844516,0.00948343795005573
